order_id,user_id,product_id,category,old_name,price,base_price,amount,status,region,priority,city,transaction_date
108676,4307.0,68208,Electronics,Product_394,1179.56,1180.88,3542.64,Pending,West,High,Ahmedabad,2025-11-25
108677,3021.0,16202,Clothing,Product_423,4184.26,3437.37,10312.11,Cancelled,West,High,Mumbai,2025-12-09
108678,7318.0,93349,Clothing,Product_306,2727.51,2237.51,2237.51,Cancelled,West,Low,Pune,2025-11-14
108679,,10784,Books,Product_340,197.71,179.89,899.45,Cancelled,East,Medium,Guwahati,2025-02-06
108680,5510.0,34534,Electronics,Product_22,1798.49,1750.52,5251.56,Cancelled,East,Low,Guwahati,2025-11-21
108681,3134.0,56778,Beauty,Product_424,1670.85,1518.68,1518.68,Pending,East,Low,Patna,2025-12-22
108682,3836.0,86663,Clothing,Product_479,162.99,149.89,599.56,Completed,East,High,Kolkata,2025-11-02
108683,9200.0,54471,Sports,Product_464,649.61,672.66,672.66,Pending,West,Low,Mumbai,2025-12-21
108684,6374.0,86932,Beauty,Product_243,517.10,486.06,486.06,Completed,East,Medium,Kolkata,2025-01-16
108685,8864.0,56790,Electronics,Product_249,4062.23,4426.37,8852.74,Cancelled,West,Low,Pune,2025-07-15
108686,5927.0,49125,Electronics,Product_216,4890.48,4535.0,22675.0,Completed,South,Low,Bengaluru,2025-08-18
108687,1410.0,27513,Sports,Product_235,721.56,657.29,2629.16,Pending,East,Medium,Kolkata,2025-08-03
108688,6728.0,79933,Sports,Product_37,481.32,441.68,1325.04,Pending,West,Medium,Jaipur,2025-01-10
108689,4668.0,96191,Sports,Product_226,3887.02,3093.22,12372.88,Shipped,West,Medium,Jaipur,2025-01-29
108690,4636.0,19716,Beauty,Product_297,2059.08,1690.98,6763.92,Shipped,South,Low,Chennai,2025-12-21
108691,2036.0,91741,Books,Product_147,1355.52,1112.94,4451.76,Cancelled,East,Medium,Patna,2025-02-13
108692,8936.0,53668,Electronics,Product_121,3187.18,2851.56,8554.68,Shipped,East,Medium,Patna,2025-11-15
108693,3672.0,98681,Sports,Product_98,3296.25,3365.8,3365.8,Shipped,North,Low,Chandigarh,2025-09-10
108694,6130.0,83681,Clothing,Product_444,2523.65,2061.35,6184.05,Completed,West,Low,Mumbai,2025-05-01
108695,7899.0,24643,Books,Product_140,2834.93,3058.74,6117.48,Shipped,West,Medium,Pune,2025-05-10
108696,1018.0,54620,Books,Product_38,5795.07,4787.09,4787.09,Cancelled,North,Medium,Lucknow,2025-05-19
108697,6832.0,27846,Books,Product_378,5673.51,4980.13,9960.26,Shipped,West,High,Jaipur,2025-09-07
108698,8513.0,66887,Clothing,Product_374,1666.13,1697.0,1697.0,Completed,West,Low,Ahmedabad,2025-06-26
108699,8496.0,91435,Clothing,Product_88,4366.05,3420.27,10260.81,Shipped,South,Low,Bengaluru,2025-02-20
108700,9939.0,44962,Sports,Product_422,3313.64,2573.1,10292.4,Shipped,East,High,Kolkata,2025-04-09
108701,5455.0,33331,Clothing,Product_457,1761.58,1886.24,7544.96,Pending,South,Low,Bengaluru,2025-12-18
108702,1487.0,95103,Books,Product_304,3235.15,3455.83,6911.66,Completed,East,Medium,Guwahati,2025-04-25
108703,8420.0,49687,Electronics,Product_201,3734.62,4089.44,12268.32,Pending,West,High,Mumbai,2025-05-04
108704,9897.0,88063,Books,Product_106,2907.29,3193.72,6387.44,Pending,South,Low,Hyderabad,2025-09-06
108705,1968.0,47959,Beauty,Product_228,3426.14,3503.9,14015.6,Completed,West,High,Mumbai,2025-03-07
108706,9629.0,28341,Clothing,Product_205,2229.64,1752.11,3504.22,Pending,East,Medium,Patna,2025-10-15
108707,,96886,Clothing,Product_466,3569.11,3134.78,9404.34,Completed,South,Low,Bengaluru,2025-08-24
108708,5269.0,50601,Electronics,Product_252,2064.48,2021.03,4042.06,Cancelled,West,Medium,Ahmedabad,2025-01-09
108709,5778.0,87362,Clothing,Product_77,131.41,123.42,123.42,Cancelled,South,High,Hyderabad,2025-01-20
108710,6468.0,73458,Home,Product_230,2748.78,2141.89,6425.67,Completed,South,Low,Chennai,2025-12-31
108711,1276.0,95887,Sports,Product_13,2812.82,2976.34,11905.36,Pending,East,High,Kolkata,2025-02-20
108712,9228.0,90928,Beauty,Product_25,3745.16,3015.34,12061.36,Pending,South,High,Kochi,2025-02-17
108713,1214.0,51759,Home,Product_347,3552.72,3698.08,18490.4,Completed,East,High,Kolkata,2025-05-13
108714,5012.0,96189,Books,Product_353,187.06,155.63,311.26,Pending,South,Medium,Bengaluru,2025-12-04
108715,7606.0,49882,Electronics,Product_342,2043.78,1995.95,1995.95,Shipped,West,High,Mumbai,2025-09-28
108716,5254.0,96595,Beauty,Product_367,793.83,792.16,2376.48,Cancelled,South,High,Chennai,2025-02-08
108717,2219.0,20465,Beauty,Product_220,720.17,794.03,3970.15,Completed,West,Low,Jaipur,2025-06-11
108718,4199.0,61385,Home,Product_156,3826.62,3254.34,13017.36,Pending,North,High,Lucknow,2025-07-24
108719,5754.0,65650,Beauty,Product_124,4132.04,3582.51,3582.51,Shipped,North,Medium,Dehradun,2025-09-04
108720,5370.0,97609,Books,Product_241,5838.66,4513.61,22568.05,Shipped,East,Low,Guwahati,2025-10-04
108721,8382.0,72588,Electronics,Product_65,4236.72,3951.88,11855.64,Pending,South,Low,Chennai,2025-05-18
108722,2126.0,79192,Beauty,Product_418,898.57,876.19,2628.57,Cancelled,East,Low,Guwahati,2025-02-11
108723,2246.0,35467,Sports,Product_32,5383.18,4314.89,21574.45,Cancelled,North,Medium,Delhi,2025-03-31
108724,7735.0,47971,Clothing,Product_352,2489.88,2132.83,6398.49,Pending,North,High,Chandigarh,2025-06-15
108725,7908.0,62743,Clothing,Product_76,662.52,512.43,1024.86,Cancelled,South,High,Hyderabad,2025-11-14
108726,2887.0,47283,Beauty,Product_203,2881.06,2408.7,9634.8,Cancelled,South,High,Chennai,2025-06-09
108727,3240.0,66292,Beauty,Product_20,5812.39,4665.08,18660.32,Pending,West,High,Ahmedabad,2025-06-21
108728,,81294,Books,Product_432,2012.73,1574.33,1574.33,Cancelled,North,Medium,Chandigarh,2025-10-19
108729,6038.0,44803,Electronics,Product_389,1580.70,1624.8,6499.2,Cancelled,East,High,Guwahati,2025-11-15
108730,2478.0,71428,Clothing,Product_94,1170.82,959.24,4796.2,Shipped,East,High,Patna,2025-12-13
108731,3841.0,95461,Home,Product_285,1774.88,1452.1,1452.1,Completed,West,Low,Ahmedabad,2025-07-09
108732,5059.0,52907,Sports,Product_393,3561.16,3485.42,3485.42,Shipped,West,Medium,Mumbai,2025-04-13
108733,2911.0,39660,Sports,Product_326,907.51,779.08,779.08,Cancelled,East,Low,Guwahati,2025-04-16
108734,5552.0,89775,Beauty,Product_150,3074.00,2907.11,8721.33,Completed,West,Medium,Pune,2025-01-10
108735,1986.0,15858,Beauty,Product_16,525.55,500.78,2003.12,Shipped,South,High,Kochi,2025-08-30
108736,5726.0,42438,Sports,Product_85,667.58,552.5,552.5,Completed,South,High,Kochi,2025-05-09
108737,6317.0,29822,Clothing,Product_106,3173.21,3245.01,9735.03,Cancelled,South,High,Chennai,2025-03-12
108738,4944.0,58422,Clothing,Product_475,545.88,466.18,1864.72,Cancelled,East,Low,Patna,2025-06-16
108739,9569.0,28301,Books,Product_476,1279.87,1356.9,2713.8,Completed,North,Low,Delhi,2025-10-05
108740,8918.0,71983,Sports,Product_128,2274.79,2471.39,2471.39,Shipped,East,High,Bhubaneswar,2025-08-07
108741,6467.0,43132,Books,Product_232,1867.03,1692.04,8460.2,Shipped,South,High,Kochi,2025-05-11
108742,6478.0,80859,Electronics,Product_376,1565.00,1271.98,6359.9,Completed,West,High,Mumbai,2025-06-12
108743,4126.0,45970,Beauty,Product_262,4798.53,3968.59,11905.77,Cancelled,East,Low,Kolkata,2025-01-15
108744,2664.0,82995,Clothing,Product_76,2457.47,2729.43,5458.86,Completed,East,High,Kolkata,2025-04-05
108745,3308.0,27233,Books,Product_458,1454.90,1336.1,2672.2,Pending,South,Low,Chennai,2025-01-07
108746,7400.0,92771,Clothing,Product_340,1040.85,807.56,3230.24,Cancelled,West,Low,Mumbai,2025-08-13
108747,2824.0,55269,Beauty,Product_251,2297.55,2334.0,9336.0,Shipped,East,Low,Guwahati,2025-04-28
108748,7004.0,80215,Books,Product_466,230.79,200.17,800.68,Completed,North,Medium,Dehradun,2025-10-22
108749,6593.0,45980,Electronics,Product_27,858.75,749.59,1499.18,Shipped,West,High,Pune,2025-09-30
108750,8007.0,46366,Electronics,Product_53,3843.41,3680.75,18403.75,Cancelled,South,Low,Hyderabad,2025-09-30
108751,5859.0,47283,Home,Product_382,1362.47,1275.48,1275.48,Cancelled,North,Medium,Chandigarh,2025-02-10
108752,8485.0,62395,Books,Product_238,2707.65,2364.17,4728.34,Completed,North,Low,Lucknow,2025-04-23
108753,1476.0,38420,Clothing,Product_224,1680.79,1394.26,1394.26,Completed,North,Medium,Chandigarh,2025-02-14
108754,3450.0,68111,Beauty,Product_492,4945.30,3894.58,15578.32,Shipped,North,Low,Dehradun,2025-08-21
108755,8125.0,99530,Clothing,Product_148,4079.58,4243.67,4243.67,Pending,North,High,Chandigarh,2025-06-24
108756,9742.0,80500,Home,Product_40,1138.85,952.88,952.88,Completed,South,High,Hyderabad,2025-03-01
108757,7987.0,73942,Beauty,Product_432,4271.98,3910.6,11731.8,Completed,South,Low,Bengaluru,2025-05-30
108758,2624.0,60291,Electronics,Product_443,2389.05,2032.03,8128.12,Cancelled,East,High,Guwahati,2025-05-19
108759,7339.0,20605,Electronics,Product_86,654.69,529.04,529.04,Completed,East,Low,Patna,2025-01-10
108760,9660.0,42167,Sports,Product_463,3342.57,2852.47,11409.88,Cancelled,South,Medium,Kochi,2025-10-08
108761,2543.0,85988,Beauty,Product_446,4392.21,4499.32,22496.6,Cancelled,East,Low,Bhubaneswar,2025-09-24
108762,8017.0,15008,Electronics,Product_282,2043.56,2223.49,8893.96,Pending,East,High,Guwahati,2025-12-05
108763,3223.0,33814,Books,Product_233,2557.31,2299.42,9197.68,Pending,West,High,Jaipur,2025-03-01
108764,5379.0,97204,Books,Product_294,2510.82,1991.74,3983.48,Pending,North,Low,Chandigarh,2025-01-05
108765,6159.0,38040,Clothing,Product_394,2816.96,2383.97,11919.85,Pending,West,Medium,Jaipur,2025-09-24
108766,7615.0,61868,Home,Product_42,3215.87,2605.12,2605.12,Cancelled,West,Low,Ahmedabad,2025-03-26
108767,6462.0,44024,Home,Product_138,3375.29,3689.84,7379.68,Shipped,North,High,Delhi,2025-06-19
108768,5531.0,50503,Sports,Product_310,5409.18,4296.36,4296.36,Shipped,North,High,Lucknow,2025-03-02
108769,1729.0,46741,Books,Product_291,3648.19,3112.25,6224.5,Shipped,North,Medium,Chandigarh,2025-01-06
108770,9181.0,16341,Clothing,Product_378,1881.55,1496.6,4489.8,Completed,North,High,Chandigarh,2025-11-14
108771,6146.0,51447,Beauty,Product_412,3069.98,2569.78,12848.9,Pending,West,Low,Ahmedabad,2025-07-06
108772,4682.0,61090,Home,Product_78,412.11,346.55,1732.75,Completed,East,High,Bhubaneswar,2025-03-01
108773,7001.0,32403,Beauty,Product_384,5599.23,4582.5,13747.5,Pending,South,Medium,Chennai,2025-03-13
108774,5712.0,50894,Sports,Product_152,151.82,140.94,140.94,Completed,North,High,Chandigarh,2025-06-24
108775,3413.0,11466,Electronics,Product_285,3999.57,3847.91,15391.64,Pending,West,High,Mumbai,2025-07-07
108776,5547.0,59516,Clothing,Product_128,3455.21,2904.95,14524.75,Completed,South,High,Bengaluru,2025-11-29
108777,2510.0,52343,Home,Product_247,2816.92,2309.46,2309.46,Shipped,West,Low,Ahmedabad,2025-10-16
108778,,75732,Clothing,Product_314,4075.75,4253.73,4253.73,Cancelled,North,Medium,Delhi,2025-08-01
108779,4418.0,45709,Home,Product_299,2994.31,2480.0,4960.0,Cancelled,North,High,Dehradun,2025-04-30
108780,7098.0,99661,Books,Product_198,2426.91,2400.97,7202.91,Cancelled,East,Medium,Kolkata,2025-08-08
108781,9307.0,70824,Home,Product_33,2332.02,2527.67,2527.67,Cancelled,North,High,Chandigarh,2025-02-03
108782,4033.0,38871,Sports,Product_323,4813.86,4385.83,21929.15,Cancelled,South,Low,Hyderabad,2025-09-19
108783,4854.0,74451,Beauty,Product_385,5297.47,4375.48,13126.44,Pending,North,Low,Dehradun,2025-01-06
108784,2576.0,90556,Sports,Product_156,597.42,506.78,1013.56,Pending,South,Low,Bengaluru,2025-06-20
108785,8554.0,99406,Books,Product_270,4512.72,4202.74,12608.22,Completed,East,High,Kolkata,2025-12-10
108786,4709.0,43414,Sports,Product_36,4628.10,3850.95,11552.85,Completed,West,High,Mumbai,2025-04-24
108787,5309.0,67000,Clothing,Product_120,4892.70,4896.08,19584.32,Shipped,North,Medium,Delhi,2025-09-28
108788,2665.0,53536,Books,Product_75,2418.32,2536.86,10147.44,Cancelled,South,High,Bengaluru,2025-09-01
108789,1278.0,10804,Home,Product_285,2965.84,2412.63,4825.26,Pending,North,Medium,Chandigarh,2025-06-17
108790,8962.0,67399,Beauty,Product_32,1810.85,1577.7,4733.1,Shipped,North,Medium,Lucknow,2025-06-16
108791,7495.0,60673,Sports,Product_344,1824.52,1605.1,6420.4,Pending,West,Low,Mumbai,2025-10-09
108792,1924.0,90802,Electronics,Product_57,5741.23,4967.58,14902.74,Completed,East,High,Bhubaneswar,2025-02-25
108793,5210.0,48022,Books,Product_257,842.80,848.73,2546.19,Cancelled,South,High,Kochi,2025-11-06
108794,1078.0,92189,Clothing,Product_294,1765.54,1360.48,5441.92,Cancelled,East,High,Bhubaneswar,2025-08-11
108795,5892.0,60368,Sports,Product_363,4526.93,4905.9,4905.9,Pending,South,Low,Kochi,2025-06-14
108796,9895.0,64346,Beauty,Product_126,4484.29,4427.64,13282.92,Cancelled,East,Medium,Bhubaneswar,2025-08-18
108797,6806.0,53160,Books,Product_255,568.83,459.94,1379.82,Shipped,North,Low,Delhi,2025-04-27
108798,2004.0,37474,Sports,Product_301,5389.62,4488.07,13464.21,Cancelled,East,Low,Guwahati,2025-04-26
108799,6555.0,12130,Clothing,Product_85,924.18,790.2,3160.8,Completed,East,Low,Bhubaneswar,2025-03-09
108800,3286.0,34141,Books,Product_487,852.64,747.01,2988.04,Pending,North,Medium,Lucknow,2025-06-04
108801,8208.0,84932,Books,Product_42,1539.65,1707.28,5121.84,Cancelled,East,Medium,Bhubaneswar,2025-01-07
108802,3335.0,73228,Books,Product_473,912.40,782.87,3131.48,Cancelled,North,Medium,Chandigarh,2025-05-04
108803,6246.0,32039,Clothing,Product_34,1884.67,1603.16,1603.16,Pending,East,Low,Guwahati,2025-11-19
108804,5390.0,80784,Electronics,Product_308,5582.85,4314.45,8628.9,Cancelled,East,High,Guwahati,2025-10-05
108805,9879.0,29274,Electronics,Product_9,4615.62,3716.66,7433.32,Completed,East,Low,Bhubaneswar,2025-01-16
108806,5424.0,49993,Electronics,Product_258,550.34,601.75,1805.25,Completed,South,Medium,Kochi,2025-11-08
108807,,16714,Beauty,Product_356,2401.68,2534.55,7603.65,Completed,North,Medium,Chandigarh,2025-06-04
108808,5497.0,49130,Electronics,Product_353,3518.25,2737.24,5474.48,Cancelled,West,High,Jaipur,2025-09-11
108809,4082.0,55097,Beauty,Product_203,5570.24,4343.52,4343.52,Cancelled,North,Low,Delhi,2025-05-24
108810,9569.0,72033,Books,Product_397,1120.48,1002.82,1002.82,Pending,South,Medium,Chennai,2025-11-17
108811,5787.0,46115,Sports,Product_262,4377.47,4238.33,16953.32,Completed,West,Low,Mumbai,2025-01-11
108812,8482.0,28932,Clothing,Product_399,791.88,630.55,1891.65,Shipped,North,Medium,Chandigarh,2025-11-07
108813,9191.0,51753,Beauty,Product_386,3742.23,3087.01,6174.02,Pending,South,Medium,Hyderabad,2025-08-19
108814,4659.0,91085,Clothing,Product_488,2100.22,1863.47,1863.47,Cancelled,West,Medium,Ahmedabad,2025-10-07
108815,4566.0,75965,Electronics,Product_171,3656.18,3315.76,6631.52,Completed,North,High,Chandigarh,2025-06-12
108816,4412.0,53868,Books,Product_221,634.13,546.39,546.39,Completed,North,Low,Chandigarh,2025-10-30
108817,4086.0,88165,Beauty,Product_437,2146.86,2155.16,8620.64,Pending,East,Medium,Patna,2025-07-23
108818,7388.0,20300,Sports,Product_446,2782.41,2723.53,13617.65,Pending,South,Low,Bengaluru,2025-04-20
108819,2376.0,93577,Electronics,Product_14,1736.84,1909.83,7639.32,Pending,South,Medium,Kochi,2025-09-06
108820,4823.0,65051,Clothing,Product_231,786.49,801.74,2405.22,Cancelled,North,High,Chandigarh,2025-11-01
108821,4079.0,63119,Electronics,Product_302,2572.43,2539.6,5079.2,Pending,South,Low,Chennai,2025-11-25
108822,4729.0,49573,Beauty,Product_385,4310.07,3345.18,3345.18,Pending,North,High,Lucknow,2025-08-17
108823,8902.0,75335,Beauty,Product_16,2574.70,2320.03,6960.09,Cancelled,South,Medium,Chennai,2025-01-25
108824,4359.0,58744,Sports,Product_209,5218.68,4690.31,23451.55,Shipped,West,Low,Mumbai,2025-11-26
108825,7704.0,59756,Electronics,Product_321,4132.23,4261.17,17044.68,Cancelled,North,Medium,Chandigarh,2025-04-08
108826,4976.0,87831,Beauty,Product_368,3391.91,3264.49,16322.45,Shipped,South,High,Chennai,2025-10-25
108827,1017.0,50702,Sports,Product_40,4633.13,3851.78,11555.34,Shipped,South,High,Hyderabad,2025-12-18
108828,3274.0,13854,Books,Product_110,5374.49,4325.03,21625.15,Pending,East,Medium,Patna,2025-12-21
108829,7261.0,14715,Electronics,Product_167,2738.91,2952.21,5904.42,Cancelled,North,Low,Dehradun,2025-05-25
108830,3787.0,66288,Books,Product_73,1332.86,1120.84,2241.68,Cancelled,South,Low,Bengaluru,2025-02-04
108831,,40613,Clothing,Product_390,868.81,808.95,1617.9,Shipped,South,Low,Chennai,2025-02-04
108832,2294.0,60276,Home,Product_325,1222.91,1074.18,4296.72,Completed,West,High,Jaipur,2025-09-26
108833,8440.0,26663,Home,Product_408,3027.63,3103.2,6206.4,Cancelled,South,High,Chennai,2025-07-04
108834,7058.0,50868,Beauty,Product_81,1644.08,1666.87,3333.74,Pending,North,High,Delhi,2025-11-04
108835,1429.0,21730,Electronics,Product_367,3842.33,3482.15,17410.75,Pending,North,High,Dehradun,2025-04-01
108836,8278.0,62614,Home,Product_482,2746.60,2815.07,2815.07,Cancelled,East,Low,Bhubaneswar,2025-05-28
108837,3458.0,98613,Sports,Product_165,1013.27,797.95,2393.85,Shipped,North,Medium,Chandigarh,2025-07-02
108838,5019.0,98205,Books,Product_29,1112.77,1038.65,5193.25,Cancelled,West,Low,Jaipur,2025-08-25
108839,9306.0,79435,Books,Product_77,2390.50,2384.11,4768.22,Completed,East,High,Kolkata,2025-11-08
108840,5443.0,68287,Books,Product_4,1913.51,1566.61,4699.83,Shipped,West,High,Pune,2025-02-05
108841,9576.0,76826,Clothing,Product_293,2902.08,2777.57,11110.28,Shipped,South,Low,Bengaluru,2025-09-15
108842,4300.0,93134,Clothing,Product_392,3515.14,3029.42,12117.68,Shipped,South,High,Chennai,2025-05-20
108843,7123.0,79305,Books,Product_212,4092.68,4412.02,22060.1,Pending,East,Low,Patna,2025-12-22
108844,9860.0,17001,Clothing,Product_318,2806.13,2936.0,5872.0,Shipped,East,Low,Bhubaneswar,2025-01-13
108845,5383.0,38584,Clothing,Product_428,150.98,128.1,512.4,Pending,South,Medium,Bengaluru,2025-07-23
108846,6643.0,40732,Books,Product_262,4166.08,3233.12,3233.12,Completed,South,Medium,Bengaluru,2025-04-17
108847,2917.0,75518,Beauty,Product_257,2345.52,1980.29,7921.16,Shipped,South,Low,Kochi,2025-10-03
108848,7555.0,17946,Books,Product_189,784.27,806.5,1613.0,Pending,North,Low,Chandigarh,2025-09-03
108849,2931.0,67664,Electronics,Product_385,3665.33,3977.99,3977.99,Shipped,South,High,Chennai,2025-02-27
108850,4379.0,30797,Sports,Product_280,2811.92,2375.21,9500.84,Cancelled,North,High,Delhi,2025-05-31
108851,7724.0,79918,Sports,Product_188,3896.80,3154.09,15770.45,Shipped,North,Medium,Delhi,2025-08-16
108852,5647.0,98693,Clothing,Product_186,1020.55,968.17,968.17,Completed,South,Low,Hyderabad,2025-10-28
108853,4947.0,42105,Sports,Product_195,4635.93,4350.7,21753.5,Completed,West,Medium,Mumbai,2025-12-09
108854,3072.0,52048,Beauty,Product_94,4720.19,4014.19,20070.95,Shipped,West,Medium,Pune,2025-02-20
108855,4477.0,39515,Home,Product_6,4290.15,4528.9,4528.9,Completed,West,High,Pune,2025-10-05
108856,6072.0,77414,Sports,Product_191,4020.43,3699.08,11097.24,Shipped,East,Low,Bhubaneswar,2025-05-25
108857,6615.0,13076,Clothing,Product_108,1641.97,1320.7,5282.8,Shipped,East,High,Bhubaneswar,2025-03-30
108858,1104.0,74270,Electronics,Product_184,6008.25,4713.31,23566.55,Pending,East,Medium,Kolkata,2025-05-22
108859,4522.0,27955,Beauty,Product_223,2822.35,2279.92,11399.6,Pending,West,Low,Mumbai,2025-06-16
108860,9013.0,89953,Clothing,Product_26,2692.24,2103.88,2103.88,Cancelled,North,Medium,Dehradun,2025-02-26
108861,4181.0,24883,Books,Product_354,2003.28,2173.61,2173.61,Pending,South,High,Bengaluru,2025-09-03
108862,9800.0,90466,Electronics,Product_159,3586.76,3482.46,6964.92,Cancelled,West,Low,Ahmedabad,2025-04-11
108863,8615.0,61180,Home,Product_63,742.36,723.58,1447.16,Pending,South,High,Kochi,2025-04-09
108864,6644.0,18806,Electronics,Product_477,793.52,862.83,2588.49,Completed,East,Low,Guwahati,2025-03-22
108865,3877.0,36123,Clothing,Product_478,3078.80,3417.98,3417.98,Pending,South,High,Hyderabad,2025-04-11
108866,6508.0,93240,Electronics,Product_60,3938.79,4338.46,17353.84,Completed,South,Medium,Kochi,2025-11-08
108867,9807.0,98632,Books,Product_491,3049.56,2745.04,2745.04,Completed,West,Medium,Pune,2025-02-11
108868,3830.0,86892,Clothing,Product_38,2344.59,1849.18,1849.18,Cancelled,South,Medium,Hyderabad,2025-03-21
108869,3817.0,51571,Sports,Product_97,2968.11,3118.79,12475.16,Cancelled,East,Low,Bhubaneswar,2025-10-27
108870,7163.0,16145,Beauty,Product_20,1263.33,1250.4,2500.8,Shipped,East,Low,Kolkata,2025-02-20
108871,1156.0,94725,Home,Product_450,2524.70,2355.87,9423.48,Shipped,South,Medium,Kochi,2025-09-22
108872,2731.0,59692,Books,Product_276,1862.81,1573.32,6293.28,Pending,North,High,Dehradun,2025-05-20
108873,5630.0,15402,Home,Product_33,1951.50,2103.22,2103.22,Shipped,East,Low,Guwahati,2025-02-25
108874,6872.0,95851,Electronics,Product_158,669.27,728.29,3641.45,Shipped,South,High,Hyderabad,2025-04-06
108875,4424.0,29951,Books,Product_238,2144.66,2198.72,10993.6,Cancelled,West,Low,Pune,2025-05-26
108876,1308.0,97036,Electronics,Product_494,5123.84,4428.54,17714.16,Cancelled,East,Low,Guwahati,2025-01-07
108877,4788.0,45001,Beauty,Product_48,4697.09,4604.49,18417.96,Cancelled,North,High,Dehradun,2025-09-28
108878,5976.0,84736,Clothing,Product_139,4562.49,3739.17,14956.68,Cancelled,West,High,Jaipur,2025-06-04
108879,8945.0,50395,Beauty,Product_337,1227.99,1222.14,3666.42,Cancelled,West,Low,Mumbai,2025-07-05
108880,1585.0,99131,Beauty,Product_240,2668.05,2227.84,6683.52,Cancelled,South,High,Hyderabad,2025-08-26
108881,6281.0,78520,Home,Product_370,1322.42,1366.32,6831.6,Pending,South,Medium,Kochi,2025-06-16
108882,7745.0,24767,Home,Product_370,1659.73,1623.34,6493.36,Pending,North,High,Delhi,2025-02-05
108883,,90565,Beauty,Product_459,1450.14,1294.81,1294.81,Completed,West,Medium,Pune,2025-10-25
108884,8844.0,90322,Home,Product_438,2681.43,2233.27,2233.27,Shipped,East,Medium,Kolkata,2025-12-02
108885,6305.0,25458,Clothing,Product_302,4050.78,4428.83,13286.49,Shipped,West,Medium,Pune,2025-02-27
108886,6007.0,78236,Books,Product_130,815.59,888.06,4440.3,Shipped,North,Medium,Delhi,2025-02-17
108887,3529.0,58768,Clothing,Product_250,4508.99,3551.66,10654.98,Shipped,West,Low,Mumbai,2025-12-08
108888,5608.0,88887,Sports,Product_289,3764.04,3074.11,15370.55,Shipped,East,Low,Guwahati,2025-05-31
108889,2852.0,67094,Electronics,Product_260,3184.81,3224.08,12896.32,Pending,East,High,Kolkata,2025-09-04
108890,8040.0,48737,Clothing,Product_113,2822.93,3125.71,9377.13,Shipped,North,Medium,Chandigarh,2025-03-26
108891,2518.0,64238,Beauty,Product_224,2227.65,1834.18,3668.36,Completed,South,Medium,Hyderabad,2025-04-10
108892,2236.0,67844,Clothing,Product_466,1307.76,1422.23,4266.69,Cancelled,North,Medium,Delhi,2025-12-22
108893,8432.0,88678,Electronics,Product_307,284.33,230.37,460.74,Cancelled,North,High,Chandigarh,2025-10-02
108894,8086.0,20910,Beauty,Product_373,2343.36,1862.46,9312.3,Shipped,North,Medium,Delhi,2025-08-31
108895,9693.0,70242,Sports,Product_494,1057.77,1159.99,1159.99,Completed,East,Low,Kolkata,2025-04-08
108896,8870.0,42592,Clothing,Product_386,2082.91,1836.08,9180.4,Shipped,South,High,Chennai,2025-11-16
108897,,25989,Home,Product_268,2555.97,2008.18,10040.9,Pending,West,Low,Mumbai,2025-07-08
108898,7672.0,73763,Home,Product_383,2734.93,2275.38,4550.76,Completed,East,Medium,Patna,2025-05-28
108899,1254.0,12188,Beauty,Product_397,5206.21,4981.66,24908.3,Cancelled,South,High,Bengaluru,2025-08-18
108900,2339.0,38964,Books,Product_442,2476.76,2032.47,6097.41,Shipped,East,High,Bhubaneswar,2025-10-15
108901,2036.0,30325,Books,Product_122,4748.84,4881.1,24405.5,Completed,North,Medium,Lucknow,2025-09-02
108902,4478.0,23284,Clothing,Product_62,561.94,577.01,1154.02,Pending,West,Medium,Ahmedabad,2025-10-30
108903,6766.0,68882,Home,Product_265,750.24,716.95,2150.85,Shipped,West,Medium,Jaipur,2025-10-17
108904,4271.0,81972,Beauty,Product_406,5072.17,3950.74,11852.22,Pending,East,High,Patna,2025-03-23
108905,7693.0,83247,Beauty,Product_338,3774.91,3022.79,15113.95,Completed,South,High,Bengaluru,2025-05-22
108906,9710.0,65117,Beauty,Product_297,4725.97,3787.27,11361.81,Completed,North,High,Delhi,2025-07-18
108907,5369.0,64443,Home,Product_273,2415.21,2399.41,4798.82,Completed,North,Medium,Dehradun,2025-07-09
108908,7145.0,35657,Books,Product_165,1040.64,1055.86,5279.3,Shipped,East,Low,Guwahati,2025-01-31
108909,2702.0,79817,Beauty,Product_489,5332.52,4826.22,24131.1,Shipped,West,Low,Jaipur,2025-11-15
108910,3775.0,58933,Clothing,Product_414,2005.75,2112.04,10560.2,Shipped,East,Medium,Kolkata,2025-08-05
108911,5929.0,61764,Home,Product_387,2038.59,1601.44,3202.88,Completed,South,High,Kochi,2025-06-16
108912,6228.0,18604,Electronics,Product_52,3957.79,4110.95,12332.85,Pending,South,High,Kochi,2025-11-05
108913,3497.0,38186,Clothing,Product_13,3838.21,3105.33,9315.99,Shipped,South,High,Kochi,2025-11-20
108914,6757.0,13898,Beauty,Product_74,698.45,633.78,2535.12,Pending,West,High,Ahmedabad,2025-03-28
108915,1589.0,44615,Books,Product_239,4069.77,3951.32,15805.28,Pending,West,Medium,Pune,2025-12-17
108916,1894.0,52099,Electronics,Product_280,230.04,179.62,359.24,Shipped,South,Low,Hyderabad,2025-03-05
108917,2912.0,92974,Home,Product_38,3407.22,2945.5,14727.5,Pending,East,Low,Guwahati,2025-01-06
